商品ｺｰﾄﾞ,商品名,単位,種別,主仕入先ｺｰﾄﾞ,1
S720305I00107,ｽﾃﾝ網 #34x40ﾒｯｼｭ φ65,枚,001,720305,1
S720305I00108,ｽﾃﾝ網 #34x40ﾒｯｼｭ φ75,枚,001,720305,1
S720305I00109,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ30,枚,001,720305,1
S720305I00110,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ40,枚,001,720305,1
S720305I00111,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ50,枚,001,720305,1
S720305I00112,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ65,枚,001,720305,1
S720305I00113,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ70,枚,001,720305,1
S720305I00114,ｽﾃﾝ網 #40x80ﾒｯｼｭ φ75,枚,001,720305,1
S720305I00115,ｽﾃﾝ網 #44x120ﾒｯｼｭ φ90,枚,001,720305,1
S720305I00116,亜鉛網,枚,001,720305,1
S720305I00117,ｽﾃﾝ網 120ﾒｯｼｭ φ50,枚,001,720305,1
S720305I00118,ｽﾃﾝ網 100ﾒｯｼｭ φ50,枚,001,720305,1
S720305I00201,ﾏｽﾀｰﾊﾞｯﾁ DB16-09169 ｸﾞﾚｰ,ｋｇ,002,720305,1
S720305I00202,ﾏｽﾀｰﾊﾞｯﾁ DB2-21-23638 ﾌﾞﾙｰ,ｋｇ,002,720305,1
S720305I00203,ﾏｽﾀｰﾊﾞｯﾁ DB3-28-31801 ｸﾞﾚｰ,ｋｇ,002,720305,1
S720305I00204,ﾏｽﾀｰﾊﾞｯﾁ4-21-23018 EXﾌﾞﾙｰ100kg以上,ｋｇ,002,720305,1
S720305I00205,ﾏｽﾀｰﾊﾞｯﾁ4-21-23018 EXﾌﾞﾙｰ100kg未満,ｋｇ,002,720305,1
S720305I00301,NC-20-24-2005 ﾌﾞﾗｳﾝ,ＵＴ,003,720305,1
S720305I00401,NC-20-28-2641 ｸﾞﾚｰ,ＵＴ,004,720305,1
S720305I00501,NC-20-29-0715 黒,ＵＴ,005,720305,1
S720305I00601,NC-2-20-8038 ｸﾞﾘｰﾝ,ＵＴ,006,720305,1
S720305I00701,NC-2-23-2561 ﾍﾞｰｼﾞｭ,ＵＴ,007,720305,1
S720305I00801,X ﾄﾞﾗｲｶﾗｰ 3-25-5520 ﾍﾞｰｼﾞｭ X,ＵＴ,008,720305,1
S720305I00802,X ﾄﾞﾗｲｶﾗｰ 3-23-5520 茶 X,ＵＴ,008,720305,1
S720305I00803,ﾄﾞﾗｲｶﾗｰ 2-24-21640 (3-23-5220) 茶,ＵＴ,008,720305,1
S720305I00804,ﾄﾞﾗｲｶﾗｰ 3-18-15481 ﾚｯﾄﾞ,ＵＴ,008,720305,1
S720305I00805,ﾄﾞﾗｲｶﾗｰ 3-21-33728 ﾌﾞﾙｰ,ＵＴ,008,720305,1
S720305I00806,ﾄﾞﾗｲｶﾗｰ 3-14-13727 ｲｴﾛｰ,ＵＴ,008,720305,1
S720305I00807,ﾄﾞﾗｲｶﾗｰ 3-22-25307 ｸﾞﾘｰﾝ,ＵＴ,008,720305,1
S720305I00808,ﾄﾞﾗｲｶﾗｰ 3-17-17565 ﾋﾟﾝｸ,ＵＴ,008,720305,1
S720305I00809,ﾄﾞﾗｲｶﾗｰ (ｵﾚﾝｼﾞ),kg,008,720305,1
S720305I00810,ﾄﾞﾗｲｶﾗｰ DB2-21-22799 ﾌﾞﾙｰ,kg,008,720305,1
S720305I00811,ﾄﾞﾗｲｶﾗｰ 8-28-33550 ｸﾞﾚｰ,kg,008,720305,1
S720305I00901,ﾏﾙﾊｶｶﾞｸ P-4316ﾌﾞﾗｯｸ 25kg～ 石狩入れ,kg,009,720305,1
S720305I00902,ﾏﾙﾊｶｶﾞｸ P-4316ﾌﾞﾗｯｸ 100kg～ 石狩入れ,kg,009,720305,1
S720305I01001,ﾄｳﾜ PEM20026 ｲｴﾛｰ (50kg～),,010,720305,1
S720305K00201,ﾄﾞﾗｲｶﾗｰ 9-17-17142 ﾋﾟﾝｸ ｳﾚﾀﾝ P2,ＵＴ,002,720305,1
S720305K00202,ﾄﾞﾗｲｶﾗｰ 9-17-17143 ﾋﾟﾝｸ ｳﾚﾀﾝ FP2,ＵＴ,002,720305,1
S720305K00203,ﾄﾞﾗｲｶﾗｰ 9-17-17145 ﾋﾟﾝｸ ｳﾚﾀﾝ P,ＵＴ,002,720305,1
S720305K00204,ﾄﾞﾗｲｶﾗｰ 9-17-17146 ﾋﾟﾝｸ ｳﾚﾀﾝ FP,ＵＴ,002,720305,1
S720305K00205,ﾄﾞﾗｲｶﾗｰ 9-18-15462 ﾚｯﾄﾞ ｳﾚﾀﾝ R6,ＵＴ,002,720305,1
S720305K00206,ﾄﾞﾗｲｶﾗｰ 9-18-15463 ﾚｯﾄﾞ ｳﾚﾀﾝ FR,ＵＴ,002,720305,1
S720305K00207,ﾄﾞﾗｲｶﾗｰ 9-18-15464 ﾚｯﾄﾞ ｳﾚﾀﾝ R,ＵＴ,002,720305,1
S720305K00208,ﾄﾞﾗｲｶﾗｰ 9-21-33691 ﾌﾞﾙｰ ｳﾚﾀﾝ B9,ＵＴ,002,720305,1
S720305K00209,ﾄﾞﾗｲｶﾗｰ 9-21-33695 ﾌﾞﾙｰ ｳﾚﾀﾝ B3,ＵＴ,002,720305,1
S720305K00210,ﾄﾞﾗｲｶﾗｰ 9-24-21744 ﾌﾞﾗｳﾝ ｳﾚﾀﾝ RBL,ＵＴ,002,720305,1
S720305K00211,ﾄﾞﾗｲｶﾗｰ 9-15-10129 ｵﾚﾝｼﾞｳﾚﾀﾝ YBR,ＵＴ,002,720305,1
S720305K00212,ﾄﾞﾗｲｶﾗｰ 9-22-25280 ｸﾞﾘｰﾝ ｳﾚﾀﾝ FG,ＵＴ,002,720305,1
S720305K00213,ﾄﾞﾗｲｶﾗｰ 9-14-13688 ｲｴﾛｰ ｳﾚﾀﾝ Y11,ＵＴ,002,720305,1
S720305K00214,ﾄﾞﾗｲｶﾗｰ 9-14-13689 ｲｴﾛｰ ｳﾚﾀﾝ FY,ＵＴ,002,720305,1
S720305K00215,ﾄﾞﾗｲｶﾗｰ 9-14-13690 ｲｴﾛｰ ｳﾚﾀﾝ Y,ＵＴ,002,720305,1
S720305K00216,ﾄﾞﾗｲｶﾗｰ 9-14-13760　ｲｴﾛｰ　Y2,ＵＴ,002,720305,1
S720305K00217,ﾄﾞﾗｲｶﾗｰ 9-21-34152　ﾌﾞﾙｰ #243 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00218,ﾄﾞﾗｲｶﾗｰ 9-21-34153　ﾌﾞﾙｰ #52 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00219,ﾄﾞﾗｲｶﾗｰ 9-21-34154　ﾌﾞﾙｰ #53 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00220,ﾄﾞﾗｲｶﾗｰ 9-21-34218　ﾌﾞﾙｰ #59 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00221,ﾄﾞﾗｲｶﾗｰ 9-17-17791　ﾋﾟﾝｸ #40 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00222,ﾄﾞﾗｲｶﾗｰ 9-20-8878 ﾊﾞｲｵﾚｯﾄ #50 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00223,ﾄﾞﾗｲｶﾗｰ 9-22-25605 ｸﾞﾘｰﾝ #26 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00224,ﾄﾞﾗｲｶﾗｰ 9-22-25606 ｸﾞﾘｰﾝ #61 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00225,ﾄﾞﾗｲｶﾗｰ 9-23-9177 ﾍﾞｰｼﾞｭ #348 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00226,ﾄﾞﾗｲｶﾗｰ 9-23-9178 ﾍﾞｰｼﾞｭ #330 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00227,ﾄﾞﾗｲｶﾗｰ 9-24-22022 ﾌﾞﾗｳﾝ #41 ｳﾚﾀﾝ用,ＵＴ,002,720305,1
S720305K00228,ﾄﾞﾗｲｶﾗｰ 9-14-13909 ｲｴﾛｰ ｳﾚﾀﾝ用 YL1-K,ＵＴ,002,720305,1
S720305K00229,ﾄﾞﾗｲｶﾗｰ 9-15-10284 ｵﾚﾝｼﾞ ｳﾚﾀﾝ OR1-K,ＵＴ,002,720305,1
S720305K00230,ﾄﾞﾗｲｶﾗｰ 9-17-17879 ﾋﾟﾝｸ ｳﾚﾀﾝ PK1-K,ＵＴ,002,720305,1
S720305K00231,ﾄﾞﾗｲｶﾗｰ 9-18-15754 ﾚｯﾄﾞ ｳﾚﾀﾝ RD1-K,ＵＴ,002,720305,1
S720305K00232,ﾄﾞﾗｲｶﾗｰ 9-20-8902 ﾊﾞｲｵﾚｯﾄ ｳﾚﾀﾝ PL1-K,ＵＴ,002,720305,1
S720305K06216,ﾄﾞﾗｲｶﾗｰ 9-14-13760　ｲｴﾛｰ　Y2,ＵＴ,062,720305,1
S720305K27104,9-24-21862 ﾌﾞﾗｳﾝ,U/T,271,720305,1
S720305K27105,9-22-25432 ｸﾞﾘｰﾝ,U/T,271,720305,1
S720305K27106,9-21-33911 ﾌﾞﾙｰ,U/T,271,720305,1
S720305K27107,9-21-33909 ﾌﾞﾙｰ,U/T,271,720305,1
S720305K27108,9-20-8811 ﾊﾞｲｵｯﾚﾄ,U/T,271,720305,1
S720305K27109,9-17-17635 ﾋﾟﾝｸ,U/T,271,720305,1
S720316B00101,温調器 CB400 AJ02-MM*NP-NN/A,個,271,720316,1
S720316D00101,温調 CF400F-J02-M*NN-NN/A AC100-240V,個,001,720316,1
S720316I00102,温調計 RB400 AJ02-MM-4*1P-AN/A1,個,001,720316,1
S720325D00101,1列ｶｰﾄﾞﾎﾙﾀﾞｰ0.5x473L,,001,720325,1
S720325D00102,1列ｶｰﾄﾞﾎﾙﾀﾞｰ0.5x617L,,001,720325,1
S720325D00103,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK10P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00104,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK12P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00105,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK13P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00106,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK16P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00107,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK17P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00108,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK21P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00109,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK29P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00110,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK37P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00111,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK45P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00112,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK4P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00113,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK6P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00114,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK8P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00115,1列ｶｰﾄﾞﾎﾙﾀﾞｰBAK9P_ﾌﾟﾗ板,枚,001,720325,1
S720325D00116,1列回路表示ｶｰﾄﾞ1350,枚,001,720325,1
S720325D00117,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK10P_ﾌﾟﾗ板,,001,720325,1
S720325D00118,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK12P_ﾌﾟﾗ板,,001,720325,1
S720325D00119,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK14P_ﾌﾟﾗ板,,001,720325,1
S720325D00120,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK16P_ﾌﾟﾗ板,,001,720325,1
S720325D00121,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK17P_ﾌﾟﾗ板,,001,720325,1
S720325D00122,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK21P_ﾌﾟﾗ板,,001,720325,1
S720325D00123,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK24P_ﾌﾟﾗ板,,001,720325,1
S720325D00124,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK2P_ﾌﾟﾗ板,,001,720325,1
S720325D00125,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK3P_ﾌﾟﾗ板,,001,720325,1
S720325D00126,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK4P_ﾌﾟﾗ板,,001,720325,1
S720325D00127,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK6P_ﾌﾟﾗ板,,001,720325,1
S720325D00128,2列ｶｰﾄﾞﾎﾙﾀﾞｰBAK8P_ﾌﾟﾗ板,,001,720325,1
S720325D00129,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB10C_ﾌﾟﾗ板,,001,720325,1
S720325D00130,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB12C_ﾌﾟﾗ板,,001,720325,1
S720325D00131,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB14C_ﾌﾟﾗ板,,001,720325,1
S720325D00132,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB3C_ﾌﾟﾗ板,,001,720325,1
S720325D00133,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB6C_ﾌﾟﾗ板,,001,720325,1
S720325D00134,2列ｶｰﾄﾞﾎﾙﾀﾞｰHB9C_ﾌﾟﾗ板,,001,720325,1
S720325D00135,SH12P･,,001,720325,1
S720325D00136,SH24P･,,001,720325,1
S720325D00137,SH36P･,,001,720325,1
S720325D00138,SH48P･,,001,720325,1
S720325D00201,塩ﾋﾞ板 0.5x 87.6x1350･,,002,720325,1
S720325D00202,塩ﾋﾞ板 0.5x47.6x1350･,,002,720325,1
S720335D00101,RS82 70X200 L=2000,M,001,720335,1
S720386I00101,ﾓｯﾌﾟ･消臭など,式,001,720386,1
S720386I00102,尿石除去剤,式,001,720386,1
S720405D00001,三井純正Z-8000ｵｲﾙ 4L,,000,720405,1
S720405D00002,現地出張作業料,,000,720405,1
S720415D00101,ｴﾗｽﾄﾏｰﾊﾟｯｷﾝ　切欠き加工,個,001,720415,1
S720421D00101,ﾊﾞﾝﾄﾞﾋｰﾀｰ200V 800W φ50X100L φ10穴,個,001,720421,1
S721015D00101,熱電対 L=3M 形式 F20 種類J,,001,721015,1
S721015I00101,AD用ﾋｰﾀｰ VGM50-25(G1540)用部品,個,001,721015,1
S721015I00102,GM50-25(G1540)ｼﾘﾝﾀﾞｰﾍｯﾄﾞ用ﾋｰﾀｰ,個,001,721015,1
S721015I00103,ｶﾞｲﾄﾞﾛｰﾗｰｼｬﾌﾄT2E-35(引取機部品),個,001,721015,1
S721015I00104,ｶﾞｲﾄﾞﾛｰﾗ-ﾈｯｸT2E-34(引取機部品),個,001,721015,1
S721015I00105,ﾊﾝﾄﾞﾉﾌﾞT2E-36(引取機部品),個,001,721015,1
S721015I00106,引取機TUST-75用部品 ｶﾞｲﾄﾞﾛｰﾗｰ R3812P,個,001,721015,1
S721015I00107,切粉ﾚｽ切断機用(ACT-50型) 切断刃,個,001,721015,1
S721015I00108,ﾎｯﾊﾟｰﾛｰﾀﾞｰ用部品 内部基盤,式,001,721015,1
S721015I00109,熱電対(J) F20-2000P (温調棒),個,001,721015,1
S721065D00101,手続きの代理･書類の作成,,001,721065,1
S721065D00102,登録免許税･印紙税等,,001,721065,1
S721085I00101,ﾌﾞﾚｰｶｰﾌﾟﾚｰﾄ SUS φ70x5,枚,001,721085,1
S721085I00102,長穴ﾌﾞﾚｰｶｰﾌﾟﾚｰﾄ,個,001,721085,1
S721095D00101,剪定料,,001,721095,1
S721105D00101,年末調整　法定調書　支払報告書,,001,721105,1
S721126I00101,派遣代,,001,721126,1
S721136B00101,ｱﾃﾞｶｽﾀﾌﾞ FP-2100JC,kg,001,721136,1
S721136B00102,ｴﾚｸﾄﾛｽﾄﾘｯﾊﾟｰ TS-5,,001,721136,1
S721136D00101,TC2187-3（ﾄｳﾒｲ）昭和化成工業製,,001,721136,1
S721136D00102,ｱﾃﾞｶｽﾀﾌﾞ PEP-36,kg,001,721136,1
S721136D00201,軟質塩ビ TC2283（昭和化成工業）,kg,002,721136,1
S721136D00301,硬質塩ビ851E(ST2Tﾌﾞﾗｯｸ)（昭和化成）,kg,003,721136,1
S721136D00401,軟質塩ビB31108(黒)（昭和化成）,kg,004,721136,1
S721136I00101,C2158-4 ﾊｲH-1,ｋｇ,001,721136,1
S721136I00201,C2193 H88,ｋｇ,002,721136,1
S721136I00202,C2193 H88　500kg/回,ｋｇ,002,721136,1
S721136I00203,C2193 ｺｹﾞﾁｬC-2,ｋｇ,002,721136,1
S721136I00204,C2193 ｺｹﾞﾁｬC-2　500kg/回,ｋｇ,002,721136,1
S721136I00205,C2193 ｼﾛ D55,ｋｇ,002,721136,1
S721136I00206,C2193 ｼﾛ D55　500kg/回,ｋｇ,002,721136,1
S721136I00207,C2193 ﾁｬ,ｋｇ,002,721136,1
S721136I00208,C2193 ﾁｬ　500kg/回,ｋｇ,002,721136,1
S721136I00209,C2193 ﾍﾞｰｼﾞｭ,ｋｇ,002,721136,1
S721136I00210,C2193 ﾍﾞｰｼﾞｭ　500kg/回,ｋｇ,002,721136,1
S721136I00301,C31103 ﾊｲH-88,ｋｇ,003,721136,1
S721136I00302,C31113-2 +ﾊｲH-88,ｋｇ,003,721136,1
S721136I00401,KVC 850S8 ﾀﾞｰｸﾌﾞﾗｳﾝ,ｋｇ,004,721136,1
S721136I00402,KVC 850S8 ｼﾙﾊﾞｰ,ｋｇ,004,721136,1
S721136I00403,KVC 850S8 ｸﾞﾚｰ,ｋｇ,004,721136,1
S721136I00404,KVC 850S8 ﾌﾞﾗｯｸ,ｋｇ,004,721136,1
S721136I00501,ﾉﾊﾞﾃｯｸLD LF342M,ｋｇ,005,721136,1
S721136I00601,B3190-3 ﾌﾞﾗｯｸ,ｋｇ,006,721136,1
S721136I00602,B3190-3 ｼﾙﾊﾞｰ,ｋｇ,006,721136,1
S721136I00603,B3190-3 ｸﾞﾚｰ,ｋｇ,006,721136,1
S721136I00604,B3190-3 ﾀﾞｰｸﾌﾞﾗｳﾝ,ｋｇ,006,721136,1
S721136K00100,脂肪酸ｱﾏｲﾄﾞT(15㎏/袋）,,001,721136,1
S721156I00101,ﾏﾆﾌｪｽﾄ(直行用),ｍ3,001,721156,1
S721156I00102,塩ﾋﾞ管･ｼｰﾄ･ﾎﾟﾘ等,ｍ3,001,721156,1
S721156I00103,可燃物(木くず･紙くず),ｍ3,001,721156,1
S721156I00104,廃ﾌﾟﾗｽﾁｯｸ,ｍ3,001,721156,1
S721156I00105,不燃･可燃混合(混合廃棄物),ｍ3,001,721156,1
S721156I00106,不燃物,ｍ3,001,721156,1
S721156I00107,除排雪,式,001,721156,1
S721166I00101,SE 855 NATURAL,ｋｇ,001,721166,1
S721185D00101,会計顧問報酬(ｼﾝｸﾍﾞｽﾄ),,001,721185,1
S721185D00103,会計帳簿･その他の会計帳表ﾌｧｲﾙ,冊,001,721185,1
S721185D00106,法人産･償却資産申告書作成報酬,,001,770045,1
S721185D00201,TKCｼｽﾃﾑﾚﾝﾀﾙ料　FX4ｸﾗｳﾄﾞ･電話応対,,002,721185,1
S721185I00101,FX4ｸﾗｳﾄﾞ仕訳連携ﾌﾟﾚｰﾄ,,001,721185,1
S721185I00102,使用ｼﾅｲTKCｼｽﾃﾑﾚﾝﾀﾙ料(FX4ｸﾗｳﾄﾞ),,001,721185,1
S721185I00103,使用ｼﾅｲ,,001,721185,1
S721196B00301,SCｶﾗｰ ｸﾞﾚｰ 79-28-D465 5%,ｋｇ,003,721196,1
S721196B00401,Pﾀﾙｸ(膨張性黒鉛に使用),ｋｇ,004,721196,1
S721196D00101,59-28-C987 ｸﾞﾚｰ ﾀｲﾔﾄﾞﾗｲｶﾗｰ,,001,721196,1
S721196I00101,DM2104VUR A7AANS 100kg/回 SK,ｋｇ,001,721196,1
S721196I00102,DM2108VUR A775NS 25kg/回 SK,ｋｇ,001,721196,1
S721196I00103,DM2204VUR A7AZNS 25kg/回 SK,ｋｇ,001,721196,1
S721196I00104,DM2204VUR A7AZNS 100kg/回 SK,ｋｇ,001,721196,1
S721196I00401,ﾉﾊﾞﾚｯｸｽ M7027U 100kg未満 SK,ｋｇ,004,721196,1
S721196I00402,ﾉﾊﾞﾚｯｸｽ M7027U 100kg以上 SK,ｋｇ,004,721196,1
S721196I00501,ﾊｲﾄﾙｸﾅｯﾄ HTN-12,個,005,721196,1
S721196I00502,ﾊｲﾄﾙｸﾅｯﾄ HTN-16,個,005,721196,1
S721196I00601,ﾕｰﾋﾟｰﾛﾝ EFD2110U 100kg未満,ｋｇ,006,721196,1
S721196I00602,ﾕｰﾋﾟｰﾛﾝ EFD2110U 難燃PC拡散ｸﾞﾚｰﾄﾞ SK,ｋｇ,006,721196,1
S721196I00603,ﾕｰﾋﾟﾛﾝ CFH2030 100kg未満,ｋｇ,006,721196,1
S721196I00604,ﾕｰﾋﾟﾛﾝ CFH2030 100kg以上,ｋｇ,006,721196,1
S721196I00605,ﾕｰﾋﾟﾛﾝ DS-3002R 白 7011A 100k未満 SK,ｋｇ,006,721196,1
S721196I00606,ﾕｰﾋﾟﾛﾝ DS-3002R 白 7011A 100kg SK,ｋｇ,006,721196,1
S721196I00607,ﾕｰﾋﾟﾛﾝ E-2000N 100kg未満　SK,ｋｇ,006,721196,1
S721196I00608,ﾕｰﾋﾟﾛﾝ E-2000N 100kg以上　SK,ｋｇ,006,721196,1
S721196I00609,ﾕｰﾋﾟﾛﾝ Eｰ2000VUR 100kg未満 SK,ｋｇ,006,721196,1
S721196I00610,ﾕｰﾋﾟﾛﾝ Eｰ2000VUR 100kg以上 SK,ｋｇ,006,721196,1
S721196I00611,ﾕｰﾋﾟﾛﾝ EFT2200U(100kg未満) SK,ｋｇ,006,721196,1
S721196I00612,ﾕｰﾋﾟﾛﾝ EFT2200U(100kg以上) SK,ｋｇ,006,721196,1
S721196I00613,ﾕｰﾋﾟﾛﾝ EKD2108U A7BSNS 100kg未満 SK,ｋｇ,006,721196,1
S721196I00614,ﾕｰﾋﾟﾛﾝ EKD2108U A7BSNS 100kg以上 SK,ｋｇ,006,721196,1
S721196I00615,ﾕｰﾋﾟﾛﾝ EKD2115U A7CJNS 100㎏未満 SK,ｋｇ,006,721196,1
S721196I00616,ﾕｰﾋﾟﾛﾝ EKD2115U A7CJNS 100㎏以上 SK,ｋｇ,006,721196,1
S721196I00701,ﾘｹﾏｽﾀｰMX-010,ｋｇ,007,721196,1
S721196I00702,ﾘｹﾏｽﾀｰEXR-060,ｋｇ,007,721196,1
S721196I00801,再生ABS(黒),ｋｇ,008,721196,1
S721275D00100,210×71×t=1.1（SKH51）,枚,001,721275,1
S721275D00200,120×46×2（SKH51）,枚,002,721275,1
S721275D00301,上刃104×48.5×t=5.35（SKH51）,枚,003,721275,1
S721275D00302,下刃128.2×20×t=5.95（SKH51）,枚,003,721275,1
S722035D00100,ﾆﾎﾝﾌﾟﾗｽ FS-40%E ﾀﾞｲｺﾝA (DINP),kg,001,722035,1
S722035D00200,ﾆﾎﾝﾌﾟﾗｽ FS-70%E ﾋﾔﾑｷﾞ (DINP),kg,002,722035,1
S722035D00300,ﾆﾎﾝﾌﾟﾗｽ FS-70%E 青ﾈｷﾞ(濃い) (DINP),kg,003,722035,1
S722035D00400,ﾆﾎﾝﾌﾟﾗｽ FS-70%E 青ﾈｷﾞ-2(薄い) (DINP),kg,004,722035,1
S722035D00500,ﾆﾎﾝﾌﾟﾗｽ FS-70%E 白ﾈｷﾞ (DINP),kg,005,722035,1
S722035D00600,ﾆﾎﾝﾌﾟﾗｽ FS-70%F ｳﾄﾞﾝD-4 (DINP),kg,006,722035,1
S722035D00700,ﾆﾎﾝﾌﾟﾗｽ FS-70%F ｳﾄﾞﾝD-5 (DINP),kg,007,722035,1
S722035D00800,ﾆﾎﾝﾌﾟﾗｽ TM-80%G ｳﾄﾞﾝD-6 特注 非ﾌﾀﾙ酸,kg,008,722035,1
S722035D00900,ﾆﾎﾝﾌﾟﾗｽ FS-89%E ｿｳﾒﾝ (DINP),kg,009,722035,1
S722035D01000,ﾆﾎﾝﾌﾟﾗｽ FS-89%E ｿﾊﾞ (DINP),kg,010,722035,1
S722035D01001,ﾆﾎﾝﾌﾟﾗｽ TM-94%G ｿﾊﾞ3 特注色 非ﾌﾀﾙ酸,kg,010,722035,1
S722035D01100,ﾆﾎﾝﾌﾟﾗｽ FS-89%E ﾊﾙｻﾒ3 (DINP),kg,011,722035,1
S722035D01101,ﾆﾎﾝﾌﾟﾗｽ TM-94%G ﾊﾙｻﾒ4 特注色 非ﾌﾀﾙ酸,kg,011,722035,1
S722035D01200,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ｽﾊﾟ (DINP),kg,012,722035,1
S722035D01300,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ｽﾊﾟ2 特注色 (DINP),kg,013,722035,1
S722035D01400,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 白ｽﾊﾟ (DINP),kg,014,722035,1
S722035D01500,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 赤ｽﾊﾟ (DINP),kg,015,722035,1
S722035D01501,ﾆﾎﾝﾌﾟﾗｽ TM-94%G 赤ｽﾊﾟ2,kg,015,722035,1
S722035D01600,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ｿﾊﾞB (DINP),kg,016,722035,1
S722035D01700,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ｿﾊﾞC (DINP),kg,017,722035,1
S722035D01800,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ｿﾊﾞE 特注色 (DINP),kg,018,722035,1
S722035D01900,ﾆﾎﾝﾌﾟﾗｽ TM-94%G 赤ｼｮｳｶﾞ 特注 非ﾌﾀﾙ酸,kg,019,722035,1
S722035D01901,ﾆﾎﾝﾌﾟﾗｽ TM-94%G ﾋﾟﾝｸｼｮｳｶﾞ 特 非ﾌﾀﾙ酸,kg,019,722035,1
S722035D02000,ﾆﾎﾝﾌﾟﾗｽ FS-89%E ﾅﾏﾊﾟﾝｺ 特注色 (DINP),kg,020,722035,1
S722035D02100,ﾆﾎﾝﾌﾟﾗｽ FS-89%E 黄ﾊﾟﾝｺ 特注色 (DINP),kg,021,722035,1
S722035D02200,ﾆﾎﾝﾌﾟﾗｽ FS-89%E ｿﾊﾞ2 特注色 (DINP),kg,022,722035,1
S722035D02300,ﾆﾎﾝﾌﾟﾗｽ FS-70％E　ｷｬﾍﾞﾂ緑,kg,023,722035,1
S722035D02400,ﾆﾎﾝﾌﾟﾗｽ FS-89%Eﾆﾝｼﾞﾝ,kg,024,722035,1
S722035D03000,ｺﾝﾄﾞｳｶｶﾞｸ ｸﾞﾚｰﾍﾞｰｼﾞｭ:KTAｺﾞｰﾙﾄﾞ 200kg,kg,030,722035,1
S722035D03001,ｺﾝﾄﾞｳｶｶﾞｸ ﾎﾜｲﾄ:KTAﾎﾜｲﾄ2 200kg～,kg,030,722035,1
